,summary,Sommer,Herbst,Frühling,Winter,word
klär…,2.680547236795705,0.5892715371715109,-0.22573396545836755,-0.23200112565433287,-0.428164482407805,klär…
kopf klär…,2.680547236795705,0.5892715371715109,-0.22573396545836755,-0.23200112565433287,-0.428164482407805,kopf klär…
klär… +2066,2.591499435139143,0.5492460657723409,-0.19194963962674427,-0.19821679982270957,-0.3943801565761817,klär… +2066
+2066 chars,2.536816845548958,0.5223904158115505,-0.1706230836376936,-0.17689024383365892,-0.37305360058713105,+2066 chars
kopf youtuber,3.907103838798628,0.8956195244396726,-0.6025093922952017,-0.608776552491167,-0.8049399092446392,kopf youtuber
youtuber tot,2.521511886454255,0.514529749666486,-0.16457167551038487,-0.17083883570635033,-0.3670021924598225,youtuber tot
auf+ge+find+en million+en,2.3676508802895975,0.42569504727277857,-0.10161127278831478,-0.1078784329842802,-0.3040417897377524,auf+ge+find+en million+en
mensch+en folg+ten,2.3219293693281053,0.395257308639708,-0.08211146372628017,-0.0883786239222455,-0.2845419806757177,mensch+en folg+ten
folg+ten youtube,2.665475407494025,0.5827941625993699,-0.22009542995780534,-0.22636259015377072,-0.42252594690724277,folg+ten youtube
Instagram,9.842326357177559,0.466842031891499,0.09124389255208117,-0.21584568807473617,-0.42616777157342306,Instagram
youtube instagram,2.2753615554432693,0.3619543576408746,-0.06185196419107133,-0.06811912438703661,-0.2642824811405087,youtube instagram
instagram nun,2.2612498736841777,0.3513611849602423,-0.05563070081220935,-0.06189786100817463,-0.2580612177616468,instagram nun
Medienberichten,4.159436155902831,0.23778700148097662,-0.0988870387654695,-0.6713596847823047,0.08242463117354223,Medienberichten
zimmermann medienbericht+en,2.236726050599697,0.3323549543219715,-0.044726211102538826,-0.050993371298504245,-0.24715672805197644,zimmermann medienbericht+en
medienbericht+en zufolge,2.7114924593409566,0.12228177879625439,0.31589591706449915,-0.2434793654452618,-0.1628874522026789,medienbericht+en zufolge
zufolge ge+sterb+en,2.2163167548590543,0.3159283284282328,-0.03555969753434965,-0.04182685773031496,-0.23799021448378718,zufolge ge+sterb+en
ge+sterb+en jahr+en,2.2028393436309175,0.30476094602880394,-0.029460137929343634,-0.03572729812530892,-0.23189065487878097,ge+sterb+en jahr+en
alt der,2.1824303178475715,0.2873403426557865,-0.02015207949202657,-0.026419239687991907,-0.22258259644146416,alt der
der youtub+er,3.3490062156112232,0.7945839489666854,-0.44837664871660166,-0.4546438089125671,-0.6508071656660394,der youtub+er
bericht+en mehrere,2.146635356214871,0.2552010765543694,-0.0036146646734940713,-0.009881824869459389,-0.20604518162293137,bericht+en mehrere
mehrere medi+en,2.3939246356366013,0.14263782906676387,-0.11264712506678133,-0.11891428526274678,-0.0038289206623162266,mehrere medi+en
Berufung,2.8938653787644792,0.6700851964480062,-0.30230610871472197,-0.3085732689106872,-0.5047366256641594,Berufung
medi+en berufung,2.8938653787644792,0.6700851964480062,-0.30230610871472197,-0.3085732689106872,-0.5047366256641594,medi+en berufung
berufung information+en,2.136477083045772,0.2456876293050683,0.0011287514099761408,-0.0051384087859890695,-0.2013017655394612,berufung information+en
Bild-Zeitung,2.5426792393856186,0.3088226455752652,-0.17293134270180824,-0.17919850289777364,-0.10007591599555271,Bild-Zeitung
information+en bild-zeitung,2.3484888257538343,0.1442459047859472,-0.09348506738408419,-0.09975222758004945,-0.02062964067782863,information+en bild-zeitung
bild-zeitung sowie,2.1283949537833866,0.2379876725734752,0.004918848213566464,-0.001348311982398902,-0.19751166873587112,bild-zeitung sowie
Tagesscha…,2.125989737872583,0.23567332175970107,0.006049548110909046,-0.000217612085056373,-0.19638096883852857,Tagesscha…
sowie tagesscha…,2.125989737872583,0.23567332175970107,0.006049548110909046,-0.000217612085056373,-0.19638096883852857,sowie tagesscha…
tagesscha… +1663,2.123219402916315,0.23299446816797284,0.00735347797503038,0.0010863177790649747,-0.1950770389744071,tagesscha… +1663
+1663 char+s,2.5990213152771866,0.5527974878129551,-0.19484795590951953,-0.20111511610548502,-0.3972784728589572,+1663 char+s
internet youtube-star,3.5293387771654805,0.8319084564086249,-0.5008235370948438,-0.5070906972908092,-0.7032540540442813,internet youtube-star
tot hier,2.5813018239658554,0.5443778088718322,-0.1880068535527702,-0.1942740137487355,-0.39043737050220767,tot hier
thema internet,2.459776437755284,0.48114934454221675,-0.13978346579916495,-0.1460506259951304,-0.3422139827486026,thema internet
sie youtube-star,2.521511886454255,0.514529749666486,-0.16457167551038487,-0.17083883570635033,-0.3670021924598225,sie youtube-star
der youtube-star,3.998161115938613,0.9086675009680298,-0.6255475333463435,-0.631814693542309,-0.827978050295781,der youtube-star
bekenn+t kanal,7.162464252373874,1.1283940386025346,-1.2085670900317407,-1.214834250227706,-1.4109976069811783,bekenn+t kanal
kanal gewitter,14.631278566866976,1.248158599255761,-1.922874603656748,-1.9291417638527133,-2.1253051206061855,kanal gewitter
bestätigte,5.496255868648735,1.0498277677156376,-0.9437801082132735,-0.9500472684092388,-1.146210625162711,bestätigte
der bestätig+te,4.20368455707729,0.9354990062718338,-0.6756744151485781,-0.6819415753445432,-0.8781049320980155,der bestätig+te
bestätig+te polizei,3.9728899798427317,0.9051231161820936,-0.6192067834348882,-0.6254739436308536,-0.8216373003843258,bestätig+te polizei
polizei bonn,3.5781422811628953,0.8411456957381617,-0.5145567487987877,-0.5208239089947528,-0.7169872657482252,polizei bonn
bonn nachfrage,3.4805681983846624,0.8223289651907636,-0.4869085548022006,-0.4931757149981659,-0.6893390717516381,bonn nachfrage
der 27-jährig+e,4.338742021845793,0.9514037662470898,-0.7072974483240796,-0.7135646085200449,-0.909727965273517,der 27-jährig+e
27-jährig+e sei,3.4125494489556853,0.8083478499441863,-0.4671726498884591,-0.47343981008442443,-0.6696031668378966,27-jährig+e sei
18.,5.234798545900156,0.817128177122931,-0.8950413603694276,0.17910522493968556,-1.097471877318865,18.
sei 18.,3.352007382806451,0.7952501172681703,-0.44927238407120546,-0.45553954426717075,-0.6517029010206429,sei 18.
18. november,4.085486546916088,0.9204865128383919,-0.6471538258975573,-0.6534209860935226,-0.8495843428469948,18. november
november tot,3.259553712041087,0.7739467204744503,-0.421303286806207,-0.4275704470021723,-0.6237338037556444,november tot
Köni…,2.2477268084790327,0.3409767079645175,-0.04963239711510856,-0.055899557311073864,-0.252062914064546,Köni…
wohnung köni…,2.2477268084790327,0.3409767079645175,-0.04963239711510856,-0.055899557311073864,-0.252062914064546,wohnung köni…
+1481,2.608130913945036,0.3999271277324603,-0.19834683881529366,-0.20461399901125896,-0.17716714208443526,+1481
köni… +1481,2.2405882027683006,0.33540001537875896,-0.0464514208635578,-0.05271858105952326,-0.24888193781299528,köni… +1481
+1481 chars,2.5995722193372712,0.3959603028905422,-0.19505989941249927,-0.2013270596084647,-0.17537239891525605,+1481 chars
tot bonn,2.5813018239658554,0.5443778088718322,-0.1880068535527702,-0.1942740137487355,-0.39043737050220767,tot bonn
bonn der,2.521511886454255,0.514529749666486,-0.16457167551038487,-0.17083883570635033,-0.3670021924598225,bonn der
hin+zu+füg+en jan,2.2487888168536587,0.3418006853376218,-0.05010476660422598,-0.05637192680019131,-0.2525352835536634,hin+zu+füg+en jan
Humor,8.448018307367871,0.11846913465366198,-1.3736448929727865,0.11911978881067675,0.17062440820742944,Humor
klär+te humor,2.6742643344026,0.5865853201609917,-0.22338732629366623,-0.22965448648963172,-0.4258178432431038,klär+te humor
Offenheit,3.7029176638802594,0.8633044075464983,-0.5488340656532026,-0.5551012258491678,-0.75126458260264,Offenheit
humor offenheit,2.9253372382122205,0.6805258452566807,-0.3131227680990411,-0.31938992829500645,-0.5155532850484786,humor offenheit
offenheit tourette-syndrom,2.5731275729956513,0.5404302621288332,-0.18483511243716622,-0.19110227263313168,-0.3872656293866037,offenheit tourette-syndrom
trauert,2.5395684515063106,0.5237871230553562,-0.1717071645597741,-0.1779743247557394,-0.3741376815092117,trauert
nun trauer+t,2.5395684515063106,0.5237871230553562,-0.1717071645597741,-0.1779743247557394,-0.3741376815092117,nun trauer+t
Youtube-Szene,2.557379705610172,0.5327091893140811,-0.1786961807537723,-0.18496334094973763,-0.3811266977032097,Youtube-Szene
trauer+t youtube-szen+e,2.557379705610172,0.5327091893140811,-0.1786961807537723,-0.18496334094973763,-0.3811266977032097,trauer+t youtube-szen+e
Zimmerma…,2.161231599361337,0.26856049871857646,-0.01039124303784525,-0.01665840323381054,-0.21282175998728275,Zimmerma…
jan zimmerma…,2.161231599361337,0.26856049871857646,-0.01039124303784525,-0.01665840323381054,-0.21282175998728275,jan zimmerma…
+1611,2.4199027760231973,0.14974063596218568,-0.12344036311042739,-0.12970752330639285,-0.0007301519760057963,+1611
zimmerma… +1611,2.157018397894406,0.2647411033659839,-0.008439895706629178,-0.01470705590259455,-0.21087041265606668,zimmerma… +1611
+1611 chars,2.4131197635497563,0.14952082363828384,-0.12063341699276148,-0.12690057718872702,-0.002773929465848561,+1611 chars
tot jan,3.2803741938673223,0.778889343865538,-0.4276704983310631,-0.43393765852702865,-0.6301010152805007,tot jan
Königs…,2.536816845548958,0.5223904158115505,-0.1706230836376936,-0.17689024383365892,-0.37305360058713105,Königs…
wohnung königs…,2.536816845548958,0.5223904158115505,-0.1706230836376936,-0.17689024383365892,-0.37305360058713105,wohnung königs…
königs… +1523,2.2396085159249832,0.33462946535376686,-0.04601407986250538,-0.052281240058470756,-0.24844459681194275,königs… +1523
+1523 char+s,2.2339253319004797,0.3301343406336963,-0.04347327553410151,-0.04974043573006695,-0.24590379248353916,+1523 char+s
Übers,2.364816473382003,0.42386859043640596,-0.10041341677170242,-0.10668057696766775,-0.3028439337211398,Übers
über tourette-syndrom,2.382742888064125,0.4352919773954663,-0.10796529701747276,-0.11423245721343825,-0.3103958139669104,über tourette-syndrom
aufgeklärt,2.831259104877395,0.6482772219233631,-0.280434525040675,-0.28670168523664047,-0.4828650419901123,aufgeklärt
tourette-syndrom auf+ge+klär+t,2.4496794225502185,0.47541855808270195,-0.13567016700251416,-0.14193732719847943,-0.33810068395195164,tourette-syndrom auf+ge+klär+t
auf+ge+klär+t youtube-star,2.521511886454255,0.514529749666486,-0.16457167551038487,-0.17083883570635033,-0.3670021924598225,auf+ge+klär+t youtube-star
gehörte,4.0716591629626775,0.9186579815740965,-0.6437635720785567,-0.6500307322745219,-0.8461940890279941,gehörte
zimmermann gehör+te,2.470514646738579,0.4871572874521247,-0.14413948688553974,-0.15040664708150522,-0.34657000383497727,zimmermann gehör+te
gehör+te bekenn+t+est+en,2.403199845274546,0.4479660676448161,-0.11651411715048467,-0.12278127734645013,-0.3189446340999222,gehör+te bekenn+t+est+en
Youtube-Stars,2.362038576924565,0.42207104079659646,-0.09923804890123593,-0.10550520909720136,-0.3016685658506735,Youtube-Stars
bekenn+t+est+en youtube-star+s,2.362038576924565,0.42207104079659646,-0.09923804890123593,-0.10550520909720136,-0.3016685658506735,bekenn+t+est+en youtube-star+s
youtube-star+s deutschland,2.3219293693281053,0.395257308639708,-0.08211146372628017,-0.0883786239222455,-0.2845419806757177,youtube-star+s deutschland
mit humor,2.291528392092955,0.3737963126893065,-0.0689320140142169,-0.07519917421018238,-0.27136253096365437,mit humor
offenheit klär+te,2.2753615554432693,0.3619543576408746,-0.06185196419107133,-0.06811912438703661,-0.2642824811405087,offenheit klär+te
klär+te tourette-syndrom,2.304888218539104,0.38335402005233604,-0.07474517900778355,-0.08101233920374887,-0.27717569595722086,klär+te tourette-syndrom
nun tot,2.382742888064125,0.4352919773954663,-0.10796529701747276,-0.11423245721343825,-0.3103958139669104,nun tot
königs… +1765,2.2396085159249832,0.33462946535376686,-0.04601407986250538,-0.052281240058470756,-0.24844459681194275,königs… +1765
youtuber jan,3.1167081508037437,0.7375114276404303,-0.3764903639081198,-0.3827575241040851,-0.5789208808575574,youtuber jan
tot auf,2.5813018239658554,0.5443778088718322,-0.1880068535527702,-0.1942740137487355,-0.39043737050220767,tot auf
kopf klär+te,3.334076054575835,0.7912454046333289,-0.4439085948247084,-0.45017575502067386,-0.6463391117741459,kopf klär+te
klär+te tourett+e,2.521511886454255,0.514529749666486,-0.16457167551038487,-0.17083883570635033,-0.3670021924598225,klär+te tourett+e
unterhielt,2.4268545170505615,0.4621628670004444,-0.12630898036280516,-0.1325761405587706,-0.32873949731224283,unterhielt
tourett+e unter+halt,2.4268545170505615,0.4621628670004444,-0.12630898036280516,-0.1325761405587706,-0.32873949731224283,tourett+e unter+halt
unter+halt million+en,2.3676508802895975,0.42569504727277857,-0.10161127278831478,-0.1078784329842802,-0.3040417897377524,unter+halt million+en
wohnung könig+s+winter,2.3219293693281053,0.395257308639708,-0.08211146372628017,-0.0883786239222455,-0.2845419806757177,wohnung könig+s+winter
könig+s+winter ge+find+en,2.298019752295806,0.3784655667465743,-0.07176077376451094,-0.07802793396047637,-0.27419129071394854,könig+s+winter ge+find+en
ge+find+en werd+en,2.2838937210786354,0.3682423908790279,-0.06559475772998105,-0.07186191792594628,-0.26802527467941833,ge+find+en werd+en
werd+en bestätig+te,2.2726564825314055,0.3599425820074786,-0.06066240284445261,-0.06692956304041797,-0.26309291979389,werd+en bestätig+te
Bonn…,2.242576820524142,0.33696022698922046,-0.04733856995395946,-0.05360573014992476,-0.24976908690339694,Bonn…
polizei bonn…,2.242576820524142,0.33696022698922046,-0.04733856995395946,-0.05360573014992476,-0.24976908690339694,polizei bonn…
bonn… +1244,2.235783588866819,0.33160887324619076,-0.04430476461150801,-0.05057192480747334,-0.2467352815609455,bonn… +1244
Gewitter-im-Kopf,3.5490355038005363,0.8356774137339432,-0.5063888764487946,-0.5126560366447598,-0.7088193933982319,Gewitter-im-Kopf
gewitter-im-kopf youtuber,2.665475407494025,0.5827941625993699,-0.22009542995780534,-0.22636259015377072,-0.42252594690724277,gewitter-im-kopf youtuber
youtuber zimmermann,2.56230667902323,0.5351414814957255,-0.18062089823211577,-0.1868880584280812,-0.3830514151815533,youtuber zimmermann
zimmermann ge+sterb+en,2.56230667902323,0.5351414814957255,-0.18062089823211577,-0.1868880584280812,-0.3830514151815533,zimmermann ge+sterb+en
ge+sterb+en auf,2.680547236795705,0.5892715371715109,-0.22573396545836755,-0.23200112565433287,-0.428164482407805,ge+sterb+en auf
auf kanal,4.496393600035369,0.9684768083508181,-0.7429886521973503,-0.7492558123933156,-0.9454191691467879,auf kanal
informierte,3.7120950397543226,0.6838445825338497,-0.5513094169241876,-0.5575765771201531,-0.3138712211983766,informierte
kopf informier+te,3.334076054575835,0.7912454046333289,-0.4439085948247084,-0.45017575502067386,-0.6463391117741459,kopf informier+te
informier+te humor,2.9913330768419115,0.7013772020529161,-0.33543213208673356,-0.34169929228269885,-0.537862649036171,informier+te humor
humor groß+er,2.8916530195944796,0.6693385384265322,-0.30154131665098477,-0.30780847684695006,-0.5039718336004223,humor groß+er
groß+er offenheit,2.837227946152294,0.6504188823333736,-0.2825404991488321,-0.28880765934479746,-0.48497101609826954,groß+er offenheit
offenheit leben,2.7276396663087574,0.6087933451381501,-0.24314964307262463,-0.24941680326859011,-0.4455801600220622,offenheit leben
nun youtub+er,2.5997750108622277,0.5531515172461853,-0.19513790594527383,-0.2014050661412393,-0.39756842289471134,nun youtub+er
18:24,2.5534393651932303,0.5307529236665876,-0.177154220006158,-0.1834213802021234,-0.37958473695559536,18:24
24.11.2025 18:24,2.5534393651932303,0.5307529236665876,-0.177154220006158,-0.1834213802021234,-0.37958473695559536,24.11.2025 18:24
18:24 uhr,2.6135019639999153,0.5595420821981212,-0.20040406959911397,-0.20667122979507932,-0.40283458654855153,18:24 uhr
uhr auf,3.590278958932479,0.29706259976460475,-0.5179429028652734,0.1516014970016187,-0.13500521175488683,uhr auf
27…,2.234850063139185,0.3308686959974012,-0.043887138917314494,-0.05015429911327994,-0.2463176558667519,27…
alter 27…,2.234850063139185,0.3308686959974012,-0.043887138917314494,-0.05015429911327994,-0.2463176558667519,alter 27…
+1653,2.4402384047114007,0.46998696340586965,-0.13180874032694515,-0.13807590052291058,-0.33423925727638265,+1653
27… +1653,2.230311629277724,0.3272535554599035,-0.041854318725365734,-0.04812147892133115,-0.24428483567480327,27… +1653
+1653 chars,2.433103858752709,0.4658345091783539,-0.12888074936300414,-0.13514790955896944,-0.3313112663124415,+1653 chars
Irrationale,2.2821639518945096,-0.15857346103569514,-0.06483709350812371,-0.07110425370408911,0.14464614713484628,Irrationale
Abneigung,2.306801299040472,-0.16931121236772007,-0.07557484484014862,-0.0818420050361141,0.15748030554327658,Abneigung
irrational+e abneigung,2.306801299040472,-0.16931121236772007,-0.07557484484014862,-0.0818420050361141,0.15748030554327658,irrational+e abneigung
abneigung wenn,2.3347744266156454,-0.1813646476239502,-0.08762828009637878,-0.09389544029234408,0.17153357161054678,abneigung wenn
wenn regel+n,2.363133531571871,-0.19343787242226687,-0.09970150489469534,-0.1059686650906607,0.18524936336459252,wenn regel+n
Physik,2.80703353356163,-0.36557761018785806,-0.27184124266028664,-0.278108402856252,0.34851714437400794,Physik
regel+n physik,2.4078497342668754,-0.21218348925982738,-0.11844712173225579,-0.12471428192822123,0.20586278314655884,regel+n physik
physik einfach,2.4450231218177714,-0.22750394613177954,-0.1337675786042081,-0.14003473880017347,0.22212270758037714,physik einfach
